"acetate",": a salt or ester of acetic acid : CELLULOSE ACETATE : something (such as a textile fiber) made from cellulose acetate : a phonograph recording disk made of an acetate or coated with cellulose acetate"
"ache",": to suffer a usually dull persistent pain : to become distressed or disturbed (as with anxiety or regret) : to feel compassion : to experience a painful eagerness or yearning"
"aches",": to suffer a usually dull persistent pain : to become distressed or disturbed (as with anxiety or regret) : to feel compassion : to experience a painful eagerness or yearning"
"achievable",": to succeed at reaching or accomplishing (a goal, result, etc.) especially through effort"
"achieve",": to succeed at reaching or accomplishing (a goal, result, etc.) especially through effort"
"achieved",": brought to or marked by a high degree of development or refinement : FINISHED"
"achievement",": the act of achieving something : a result gained by effort : ACCOMPLISHMENT : a great or heroic deed : the quality and quantity of a student's work"
"achievements",": the act of achieving something : a result gained by effort : ACCOMPLISHMENT : a great or heroic deed : the quality and quantity of a student's work"
"achieves",": to succeed at reaching or accomplishing (a goal, result, etc.) especially through effort"
"achieving",": to succeed at reaching or accomplishing (a goal, result, etc.) especially through effort"
"aching",": that aches : causing or reflecting distress, deep emotion, or longing"
"acid",": a sour substance : any of various typically water-soluble and sour compounds that in solution are capable of reacting with a base (see BASE entry 1 sense 6a) to form a salt, redden litmus, and have a pH less than 7, that are hydrogen-containing molecules or ions able to give up a proton to a base, or that are substances able to accept an unshared pair of electrons from a base : something incisive, biting, or sarcastic : LSD"
"acidic",": acid-forming : ACID"
"acidity",": the quality, state, or degree of being acid : the state of being excessively acid"
"acids",": a sour substance : any of various typically water-soluble and sour compounds that in solution are capable of reacting with a base (see BASE entry 1 sense 6a) to form a salt, redden litmus, and have a pH less than 7, that are hydrogen-containing molecules or ions able to give up a proton to a base, or that are substances able to accept an unshared pair of electrons from a base : something incisive, biting, or sarcastic : LSD"
"acknowledge",": to recognize the rights, authority, or status of : to disclose knowledge of or agreement with : to express gratitude or obligation for : to take notice of : to make known the receipt of : to recognize as genuine or valid"
